CUST_NAME,ECU_NAME,EVENT_ID,EVENT_NOTIFICATION_ID,EVENT_TYPE,FMI,FMT_TEXT,LATITUDE,LONGITUDE,MFG_RLSE_DATE,ODO_READING,SA,SPN,SPN_TEXT,TIME_STAMP,VIN_CD_DESC,VIN_NO,WITHIN_GEO_FENCE_LIMIT,Number of Records
RG_Corp12,J1939_42,55616576,21570845,2,9,Abnormal update rate,42.3793274,-83.2757124,,18389,42,5023,ACC usage demand,4/1/2014 9:48,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,55616577,21570839,2,9,Abnormal update rate,42.3791687,-83.2757041,,18389,160,5681,Undocumented SPN: 5681,4/1/2014 9:48,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,55616578,21570842,2,19,Received Network Data In Error,42.3761385,-83.2734172,,18390,42,5606,Adaptive Cruise Control Readiness Status,4/1/2014 9:50,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,55618150,21572480,2,9,Abnormal update rate,0,0,,18390,160,5681,Undocumented SPN: 5681,4/1/2014 10:17,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,55618149,21572478,2,9,Abnormal update rate,0,0,,18390,42,5023,ACC usage demand,4/1/2014 10:17,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,55618151,21572479,2,19,Received Network Data In Error,42.3753641,-83.2661367,,18390,42,5606,Adaptive Cruise Control Readiness Status,4/1/2014 10:18,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,55619311,21573663,2,19,Received Network Data In Error,0,0,,5070,42,560,Transmission Driveline Engaged,4/1/2014 10:43,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,55619314,21573657,2,9,Abnormal update rate,45.5581541,-122.7020132,,5070,160,516215,Undocumented SPN: 516215,4/1/2014 10:44,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,55619316,21573655,2,19,Received Network Data In Error,45.5581541,-122.7020132,,5070,42,5606,Adaptive Cruise Control Readiness Status,4/1/2014 10:44,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,55631456,21585697,2,19,Received Network Data In Error,0,0,,5070,42,560,Transmission Driveline Engaged,4/1/2014 15:22,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,55775263,21591241,2,19,Received Network Data In Error,45.6106527,-123.0511327,,4165,42,560,Transmission Driveline Engaged,4/1/2014 18:13,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,56178326,21611226,2,19,Received Network Data In Error,45.5586834,-122.7015289,,12376,160,523,Transmission Current Gear,4/2/2014 6:57,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56202950,21612504,2,9,Abnormal update rate,45.5578984,-122.7012014,,6211,42,513,Actual Engine - Percent Torque,4/2/2014 7:22,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56203005,21612505,2,5,Current below normal or open circuit,45.5578984,-122.7012014,,6211,42,516211,Undocumented SPN: 516211,4/2/2014 7:22,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56203006,21612514,2,19,Received Network Data In Error,45.5578984,-122.7012014,,6211,42,5606,Adaptive Cruise Control Readiness Status,4/2/2014 7:22,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56246399,21614459,2,19,Received Network Data In Error,45.5583184,-122.701088,,12376,42,527,Cruise Control States,4/2/2014 8:02,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56246378,21614458,2,9,Abnormal update rate,45.5583184,-122.701088,,12376,42,513,Actual Engine - Percent Torque,4/2/2014 8:02,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56246402,21614464,2,9,Abnormal update rate,45.5583184,-122.701088,,12376,42,516215,Undocumented SPN: 516215,4/2/2014 8:02,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56246400,21614460,2,9,Abnormal update rate,45.5583184,-122.701088,,12376,42,560,Transmission Driveline Engaged,4/2/2014 8:02,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56246403,21614462,2,19,Received Network Data In Error,45.5583184,-122.701088,,12376,42,84,Wheel-Based Vehicle Speed,4/2/2014 8:02,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56246404,21614463,2,19,Received Network Data In Error,45.5583184,-122.701088,,12376,42,86,Cruise Control Set Speed,4/2/2014 8:02,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,56427490,21621698,2,9,Abnormal update rate,41.5198718,-87.9921442,,18694,160,5681,Undocumented SPN: 5681,4/2/2014 10:17,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,56427448,21621700,2,9,Abnormal update rate,41.5198718,-87.9921442,,18694,42,5023,ACC usage demand,4/2/2014 10:17,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,56427495,21621699,2,19,Received Network Data In Error,41.5148685,-87.9990764,,18694,42,5606,Adaptive Cruise Control Readiness Status,4/2/2014 10:18,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,56658477,21630528,2,19,Received Network Data In Error,45.5582111,-122.7021527,,15,160,523,Transmission Current Gear,4/2/2014 13:31,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56658476,21630524,2,19,Received Network Data In Error,45.5582111,-122.7021527,,15,42,520,Actual Retarder - Percent Torque,4/2/2014 13:31,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56658430,21630523,2,19,Received Network Data In Error,45.5582111,-122.7021527,,15,42,5606,Adaptive Cruise Control Readiness Status,4/2/2014 13:31,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56658454,21630518,2,9,Abnormal update rate,45.5582111,-122.7021527,,15,42,513,Actual Engine - Percent Torque,4/2/2014 13:31,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56658480,21630522,2,9,Abnormal update rate,45.5582111,-122.7021527,,15,42,516215,Undocumented SPN: 516215,4/2/2014 13:31,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56658478,21630521,2,9,Abnormal update rate,45.5582111,-122.7021527,,15,42,560,Transmission Driveline Engaged,4/2/2014 13:31,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56658481,21630517,2,19,Received Network Data In Error,45.5582111,-122.7021527,,15,42,917,High Resolution Total Vehicle Distance,4/2/2014 13:31,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56680834,21631310,2,19,Received Network Data In Error,45.5612441,-122.7157439,,16,42,1121,EBS Brake Switch,4/2/2014 13:46,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,56845155,21636669,2,19,Received Network Data In Error,0,0,,5078,42,560,Transmission Driveline Engaged,4/2/2014 16:13,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,56955780,21640748,2,19,Received Network Data In Error,45.5586318,-122.7008364,,4963,42,560,Transmission Driveline Engaged,4/2/2014 18:53,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,56997426,21642303,2,19,Received Network Data In Error,45.5583363,-122.7017551,,5080,42,560,Transmission Driveline Engaged,4/2/2014 20:07,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,57013909,21643042,2,9,Abnormal update rate,0,0,,19268,160,5681,Undocumented SPN: 5681,4/2/2014 20:43,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,57013907,21643041,2,9,Abnormal update rate,0,0,,19268,42,5023,ACC usage demand,4/2/2014 20:43,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,57013910,21643039,2,19,Received Network Data In Error,40.8195442,-97.9984126,,19268,42,5606,Adaptive Cruise Control Readiness Status,4/2/2014 20:43,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,57095184,21646496,2,14,Special Instructions,41.1175675,-101.5456878,,19467,42,517503,Undocumented SPN: 517503,4/3/2014 0:09,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,57224106,21652660,2,19,Received Network Data In Error,45.5371303,-122.5788938,,12564,160,523,Transmission Current Gear,4/3/2014 4:17,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
UNKNOWN,J1939_42,57837973,21678781,2,19,Received Network Data In Error,45.5584364,-122.7013175,,37859,42,190,Engine Speed,4/3/2014 13:20,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,57837971,21678782,2,19,Received Network Data In Error,45.5584364,-122.7013175,,37859,42,512,Driver's Demand Engine - Percent Torque,4/3/2014 13:20,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,57837972,21678778,2,19,Received Network Data In Error,45.5584364,-122.7013175,,37859,42,513,Actual Engine - Percent Torque,4/3/2014 13:20,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,57901668,21681452,2,12,Bad intelligent device or component,45.3297667,-121.9106724,,5568,160,516499,Undocumented SPN: 516499,4/3/2014 14:16,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,57901702,21681451,2,19,Received Network Data In Error,45.3297667,-121.9106724,,5568,42,5606,Adaptive Cruise Control Readiness Status,4/3/2014 14:16,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,57901753,21681464,2,12,Bad intelligent device or component,45.3295681,-121.9109481,,5568,42,516501,Undocumented SPN: 516501,4/3/2014 14:17,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,58160238,21691616,2,19,Received Network Data In Error,0,0,,5574,42,560,Transmission Driveline Engaged,4/3/2014 20:18,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,58172833,21692161,2,9,Abnormal update rate,45.6431006,-118.681962,,20605,160,5681,Undocumented SPN: 5681,4/3/2014 20:43,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,58172832,21692162,2,9,Abnormal update rate,45.6431006,-118.681962,,20605,42,5023,ACC usage demand,4/3/2014 20:43,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,58172834,21692159,2,19,Received Network Data In Error,45.6431006,-118.681962,,20605,42,5606,Adaptive Cruise Control Readiness Status,4/3/2014 20:43,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,58423004,21703193,2,19,Received Network Data In Error,45.6058848,-122.6843209,,13061,160,523,Transmission Current Gear,4/4/2014 4:57,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,58586469,21710895,2,19,Received Network Data In Error,45.5585226,-122.7009499,,47604,42,190,Engine Speed,4/4/2014 7:32,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,58586460,21710900,2,19,Received Network Data In Error,45.5585226,-122.7009499,,47604,42,512,Driver's Demand Engine - Percent Torque,4/4/2014 7:32,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,58586468,21710898,2,19,Received Network Data In Error,45.5585226,-122.7009499,,47604,42,513,Actual Engine - Percent Torque,4/4/2014 7:32,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,58597768,21711389,2,5,Current below normal or open circuit,45.5584447,-122.7013126,,20825,42,516211,Undocumented SPN: 516211,4/4/2014 7:40,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,58597769,21711387,2,9,Abnormal update rate,45.5584447,-122.7013126,,20825,160,516215,Undocumented SPN: 516215,4/4/2014 7:40,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,58597762,21711393,2,9,Abnormal update rate,45.5584447,-122.7013126,,20825,160,527,Cruise Control States,4/4/2014 7:40,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,58597763,21711392,2,9,Abnormal update rate,45.5584447,-122.7013126,,20825,42,560,Transmission Driveline Engaged,4/4/2014 7:40,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,58789498,21719374,2,19,Received Network Data In Error,45.7959683,-123.459781,,6197,42,560,Transmission Driveline Engaged,4/4/2014 10:09,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,59296405,21738093,2,19,Received Network Data In Error,0,0,,6034,42,560,Transmission Driveline Engaged,4/4/2014 20:24,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,59389555,21741849,2,19,Received Network Data In Error,45.4000553,-118.3350376,,21482,160,5681,Undocumented SPN: 5681,4/5/2014 1:33,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,59389556,21741847,2,19,Received Network Data In Error,45.4000553,-118.3350376,,21482,160,5682,Undocumented SPN: 5682,4/5/2014 1:33,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,59389557,21741848,2,19,Received Network Data In Error,45.4000553,-118.3350376,,21482,160,5683,Undocumented SPN: 5683,4/5/2014 1:33,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,59612669,21752524,2,19,Received Network Data In Error,45.4216664,-122.5750817,,13646,160,523,Transmission Current Gear,4/5/2014 8:55,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,59966683,21767731,2,19,Received Network Data In Error,45.5928894,-122.9965728,,7496,42,560,Transmission Driveline Engaged,4/5/2014 22:34,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,60006536,21769514,2,14,Special Instructions,45.6773089,-118.886646,,22559,42,517503,Undocumented SPN: 517503,4/6/2014 2:17,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,60006537,21769515,2,19,Received Network Data In Error,45.677363,-118.8868232,,22559,42,5606,Adaptive Cruise Control Readiness Status,4/6/2014 2:17,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,60016688,21770147,2,19,Received Network Data In Error,45.8258492,-119.8430826,,22607,160,5681,Undocumented SPN: 5681,4/6/2014 3:07,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,60016689,21770148,2,19,Received Network Data In Error,45.8258492,-119.8430826,,22607,160,5682,Undocumented SPN: 5682,4/6/2014 3:07,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,60016690,21770146,2,19,Received Network Data In Error,45.8258492,-119.8430826,,22607,160,5683,Undocumented SPN: 5683,4/6/2014 3:07,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,60477840,21791384,2,19,Received Network Data In Error,45.5601312,-122.7023562,,6098,42,560,Transmission Driveline Engaged,4/6/2014 22:04,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,60810837,21809071,2,5,Current below normal or open circuit,45.5586263,-122.7009047,,26232,42,516211,Undocumented SPN: 516211,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60810898,21809072,2,9,Abnormal update rate,45.5586263,-122.7009047,,26232,42,1121,EBS Brake Switch,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60810899,21809073,2,9,Abnormal update rate,45.5586263,-122.7009047,,26232,42,2919,Foundation Brake Use,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60810885,21809077,2,9,Abnormal update rate,45.5586263,-122.7009047,,26232,42,904,Front Axle Speed,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60810900,21809070,2,19,Received Network Data In Error,45.5586263,-122.7009047,,26232,42,5606,Adaptive Cruise Control Readiness Status,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60810905,21809069,2,19,Received Network Data In Error,45.5586263,-122.7009047,,26232,42,84,Wheel-Based Vehicle Speed,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60810948,21809067,2,19,Received Network Data In Error,45.5586263,-122.7009047,,26232,42,86,Cruise Control Set Speed,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,60810971,21809066,2,9,Abnormal update rate,45.5586263,-122.7009047,,26232,160,516215,Undocumented SPN: 516215,4/7/2014 7:17,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980724,21816093,2,9,Abnormal update rate,45.8115779,-122.6891717,,14704,42,513,Actual Engine - Percent Torque,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980734,21816096,2,9,Abnormal update rate,45.8115779,-122.6891717,,14704,42,516215,Undocumented SPN: 516215,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980733,21816094,2,9,Abnormal update rate,45.8115779,-122.6891717,,14704,42,560,Transmission Driveline Engaged,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,60980749,21816095,2,19,Received Network Data In Error,45.8115779,-122.6891717,,14704,160,523,Transmission Current Gear,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980789,21816092,2,19,Received Network Data In Error,45.8115779,-122.6891717,,14704,42,527,Cruise Control States,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980735,21816089,2,19,Received Network Data In Error,45.8115779,-122.6891717,,14704,42,5606,Adaptive Cruise Control Readiness Status,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980819,21816090,2,19,Received Network Data In Error,45.8115779,-122.6891717,,14704,42,84,Wheel-Based Vehicle Speed,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980820,21816091,2,19,Received Network Data In Error,45.8115779,-122.6891717,,14704,42,86,Cruise Control Set Speed,4/7/2014 9:36,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,60980845,21816080,2,19,Received Network Data In Error,45.8115779,-122.6891717,,14704,42,917,High Resolution Total Vehicle Distance,4/7/2014 9:39,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,61112528,21821198,2,19,Received Network Data In Error,45.8116936,-122.6894432,,14705,42,907,"Relative Speed; Rear Axle #1, Left Wheel",4/7/2014 11:30,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,61657858,21842823,2,19,Received Network Data In Error,45.626418,-122.7391071,,6698,42,560,Transmission Driveline Engaged,4/7/2014 23:52,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,62123962,21865023,2,9,Abnormal update rate,45.5583273,-122.7021952,,27327,42,513,Actual Engine - Percent Torque,4/8/2014 9:24,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,62123964,21865022,2,9,Abnormal update rate,45.5583273,-122.7021952,,27327,160,516215,Undocumented SPN: 516215,4/8/2014 9:25,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62124132,21865027,2,19,Received Network Data In Error,45.5583273,-122.7021952,,27327,42,5606,Adaptive Cruise Control Readiness Status,4/8/2014 9:25,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62346468,21873861,2,19,Received Network Data In Error,45.3297365,-121.9106996,,9423,42,560,Transmission Driveline Engaged,4/8/2014 12:23,Cascadia 125” Sleepercab,FRCE292QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,62472182,21879082,2,19,Received Network Data In Error,45.5582706,-122.7020607,,23803,42,5606,Adaptive Cruise Control Readiness Status,4/8/2014 14:19,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,62675355,21890283,2,19,Received Network Data In Error,45.6962536,-121.7999553,,23856,160,5681,Undocumented SPN: 5681,4/8/2014 21:03,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,62675356,21890286,2,19,Received Network Data In Error,45.6962536,-121.7999553,,23856,160,5682,Undocumented SPN: 5682,4/8/2014 21:03,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,62675357,21890284,2,19,Received Network Data In Error,45.6962536,-121.7999553,,23856,160,5683,Undocumented SPN: 5683,4/8/2014 21:03,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,62677745,21892774,2,12,Bad intelligent device or component,45.6923054,-118.9340049,,27960,42,517646,Undocumented SPN: 517646,4/8/2014 23:51,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,62677747,21892773,2,19,Received Network Data In Error,45.6918273,-118.9325292,,27961,42,5606,Adaptive Cruise Control Readiness Status,4/8/2014 23:51,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,62739914,21956808,2,9,Abnormal update rate,45.5584279,-122.7012261,,5488,42,513,Actual Engine - Percent Torque,4/10/2014 7:30,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62739915,21956815,2,9,Abnormal update rate,45.5584279,-122.7012261,,5488,42,559,Accelerator Pedal Kickdown Switch,4/10/2014 7:30,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62739916,21956805,2,9,Abnormal update rate,45.5584279,-122.7012261,,5488,42,560,Transmission Driveline Engaged,4/10/2014 7:30,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,62739918,21956799,2,9,Abnormal update rate,45.5584279,-122.7012261,,5488,160,559,Accelerator Pedal Kickdown Switch,4/10/2014 7:30,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62739920,21956802,2,9,Abnormal update rate,45.5584279,-122.7012261,,5488,42,516215,Undocumented SPN: 516215,4/10/2014 7:30,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62739917,21956804,2,9,Abnormal update rate,45.5584279,-122.7012261,,5488,42,527,Cruise Control States,4/10/2014 7:30,Cascadia 125” Sleepercab,FRCE403QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62740747,21957716,2,19,Received Network Data In Error,45.5584185,-122.7011835,,6885,42,560,Transmission Driveline Engaged,4/10/2014 7:43,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741529,21958545,2,19,Received Network Data In Error,45.5580634,-122.7022165,,51636,42,1121,EBS Brake Switch,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741528,21958548,2,19,Received Network Data In Error,45.5580634,-122.7022165,,51636,42,521,Brake Pedal Position,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741531,21958549,2,19,Received Network Data In Error,45.558069,-122.7022121,,51636,42,1121,EBS Brake Switch,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741530,21958547,2,19,Received Network Data In Error,45.558069,-122.7022121,,51636,42,521,Brake Pedal Position,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741532,21958546,2,19,Received Network Data In Error,45.5580739,-122.7022138,,51636,42,1121,EBS Brake Switch,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741969,21959008,2,19,Received Network Data In Error,45.5580739,-122.7022138,,51636,42,1121,EBS Brake Switch,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741968,21959006,2,19,Received Network Data In Error,45.5580739,-122.7022138,,51636,42,521,Brake Pedal Position,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741971,21959007,2,19,Received Network Data In Error,45.5580739,-122.7022138,,51636,42,1121,EBS Brake Switch,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741970,21959001,2,19,Received Network Data In Error,45.5580739,-122.7022138,,51636,42,521,Brake Pedal Position,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741973,21959005,2,19,Received Network Data In Error,45.5580739,-122.7022138,,51636,42,1121,EBS Brake Switch,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,62741972,21959002,2,19,Received Network Data In Error,45.5580739,-122.7022138,,51636,42,521,Brake Pedal Position,4/10/2014 8:06,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
